Name	C3L-00004	C3L-00010	C3L-00011
DLL4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DLST	-0.7720836072947002	-1.0925249499235008	-0.4807637270739028
DMAC2	-0.8319026362099997	-0.6183742588663996	-0.3276977893132021
DMAP1	0.1703484478774016	0.1001763000476003	0.1363659433873998
DMD	-0.6567292511711998	0.3221157772164425	-0.5003885154143006
DMGDH	-0.7850589419414007	-1.4825901855361998	-0.8184755650827
DMPK	-0.588415821804599	-0.2420828759189995	-0.2248749087085997
DMRT2	-0.7790843333719017	-0.0410703959056602	-0.3132373992385027
DMRTA1	-0.0226493674036753	-0.0410703959056602	-0.9584297789647992
DMTN	-0.7953084326587999	0.6282612295668795	0.2471167271906149
DMWD	0.272081834520602	-0.0410703959056602	
DMXL1	-0.0083075405267009	-0.3116617241899	-0.1658040767587998
DMXL2	0.0220558379002007	-0.104695223635602	0.1919484416373009
DNAAF2	0.0221026464927014	-0.0410703959056602	-0.1019056876044998
DNAAF5	0.0097661141707981		0.2375133452515001
DNAH17		-0.0410703959056602	0.0085235909200107
DNAH9		-0.0410703959056602	-0.2899844242336975
DNAJA1		0.0642453973339982	0.2389006787905999
DNAJA2	0.1963354155947989	-0.0416061819455002	0.2044194536327985
DNAJA3	0.5511089021021053	0.3084963619695877	0.4428670293687312
DNAJA4	-0.7398398108774984	0.0520570832883002	-0.1178399682622988
DNAJB1	0.0434941050980981	0.030002871021498	0.0622909107774987
DNAJB11	0.1834072446691017	-0.1902421523433978	0.2979362979027016
DNAJB12	-0.2493729877120003	-0.3239458365375008	0.1437919367720007
DNAJB13	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DNAJB14	-0.1827155319107021	0.1089118641337982	0.0056921639774999
DNAJB2	0.2509643695602008	0.0286378213491999	0.1292809582077013
DNAJB4	0.3883848908907019	0.4259144777820012	
DNAJB5			0.3039355934248995
DNAJB6	-0.2941490410585992	-0.020460524129998	
DNAJB9	-0.195843099264902	0.1331924149023997	-0.0247142263170019
DNAJC1	0.2328902053144012	1.0889098556623011	0.2883635780939997
DNAJC10	0.1655702188112009	-0.2839161532626982	0.2619958050145002
DNAJC11	-0.3269827262170999	-0.4419747925022009	-0.3374308737308987
DNAJC12	-0.2122334450326021	-1.577882257538402	-0.7984392316993016
DNAJC13	0.3783258558337011	0.0893788914084012	0.1798222067595993
DNAJC14	-0.067361364261	0.1732393539694001	
DNAJC15	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DNAJC16	0.1395872099887008	0.1977982377270989	0.3795124743204
DNAJC17		0.4333061915802005	0.2043596722199012
DNAJC19	-0.0712636005486011	-0.6057990827690993	0.1576878498543017
DNAJC2	0.0250386825670006	0.0185962129972984	0.376457480256601
DNAJC21	-0.0344970231057999	-0.0148591482798998	0.126876199644201
DNAJC24	-0.0226493674036753	-0.0410703959056602	0.1785994989674008
DNAJC25	-0.2189222311743002	-0.2990556844499004	0.0828916128722986
DNAJC28	-0.6155314596277996	-1.5210890437588986	-0.744009911678301
DNAJC3	0.1116920465524025	0.1232618518625016	
DNAJC30	-0.3698764455983011	-0.6472271459827006	-0.2365604727532009
DNAJC4	-0.0226493674036753	-0.0410703959056602	0.0418791572165027
DNAJC5	0.0413032927431017	-0.1573122565305986	-0.074516501467599
DNAJC6	-0.6250206064544023	-0.4495891452590009	
DNAJC7	0.3258260137358988	0.1696576123102993	0.2887172119366994
DNAJC8	0.3254183320369001	0.1395057362999025	0.2792486951238012
DNAJC9		0.3934211055806003	0.5068405138468002
DNAL1	0.1275961109836991	0.0440031423020989	0.0914135794721992
DNAL4	0.3810649704387999	0.1722609783644983	0.4758745885077999
DNALI1	0.6280953269820982		0.0085235909200107
DNASE1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DNASE1L1	-0.2302671990189004	0.3566104852686002	0.0085235909200107
DNASE1L3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DNASE2	0.1097667564479002	0.0147509897331019	0.1578438908603984
DNLZ	-0.5592779231138003	0.1859203402154001	-0.0685091533603987
DNM1	-0.0726970582312987	-0.292391632082797	0.0085235909200107
DNM1L	-0.0390045660106998	-0.1854364092953027	
DNM3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DNMBP	0.0227068311149985	0.2713376147211015	
DNMT1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DNMT3A	0.1347041117132016	0.5850293490278986	0.0467663934500989
DNPEP		0.4768164593845973	0.0085235909200107
DNPH1	0.2246763648062	-0.0495223148539985	-0.2443346885255977
DNTT	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DNTTIP1	0.0760270879687006	0.1081117582650001	0.1804424938191998
DNTTIP2	0.1489855992980011	0.1207038408231006	0.2981056256931005
DOCK1	0.5626117364905157	0.6346184687551079	0.0338531799253978
DOCK10	0.2889502225255001	-0.0410703959056602	-0.1709035183605003
DOCK11	0.0416625581417982	0.0829898947974995	0.2191418230243976
DOCK2	0.743315387908499	0.3133455969354983	0.3557844060027975
DOCK4	0.3283224433072007	0.4546939798613003	0.2118702567375018
DOCK5	0.4880070931819987	0.3600160921120974	0.2205554818183977
DOCK6	-0.0492690168953018	0.1406797773808997	0.2913056538719977
DOCK7		-0.0956421620195016	0.0235378461478
DOCK8	0.5848406101180998	0.5328330323239001	-0.0481043448944013
DOCK9	0.1233599051567005	0.2221947739074003	0.0527559020555017
DOHH	0.1411159222024984		0.1291338159036995
DOK1	0.5616691611169992	0.4387084784851005	0.3600697710189991
DOK2	0.3464456262829998	0.3817766083970006	0.1206267209960997
DOK3	0.6425256813312997	0.3068834247291008	0.0085235909200107
DOK4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DOLK		-0.0410703959056602	-0.2355091227638013
DOLPP1	-0.2275163090796006	-0.1336088808148013	0.0085235909200107
DOP1A	-0.0226493674036753	-0.0164442749738	-0.0006597987871011
DOP1B	0.0520068423594005	0.0523280119987994	0.0517994437509016
DOT1L	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DPAGT1	-0.2108305079620009	-0.1420161556228016	0.541981256471697
DPCD	0.6783590872367995	0.8332889007859984	
DPEP1		-1.550020169551999	-0.8295830481450004
DPF2	0.3407045156988993	0.0138351363710001	0.2773576994080003
DPF3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DPH1	0.3087710857988029	-0.1944503503382968	
DPH2	0.2671818088800996	0.2272094890153972	-0.1739286777297017
DPH3	-0.4900636785733	-0.4140834485025025	-0.1142807336544002
DPH5	0.0206809484144017	-0.2857426303001986	0.4564541990405004
DPH6		0.1387493174225973	
DPH7	0.3794865866813986	-0.0410703959056602	0.3821706566863981
DPM1		-0.1414387679146998	
DPM3	0.0270642889755983	0.0086208290510008	0.3413074900134986
DPP3		0.1972973098318	0.1529397792143001
DPP4	-0.7015339918334966	0.0991366133164	-0.3363781627766969
DPP6	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DPP7	-0.9012221108021984	-0.1386514497673978	-0.6201431105459997
DPP8	0.0782808552664989	0.2509997342476993	0.0696672632825005
DPP9	0.682362284488299	0.1707971344020969	0.1447179766721973
DPT	-0.1923757051104005	0.0571158153673998	-0.4429144752023006
DPY19L1	-0.0226493674036753	-0.0410703959056602	0.2909001417847995
DPY19L3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DPY19L4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DPY30		0.0640141904522977	0.3267297503425971
DPYD	0.4866177599889027	-0.2780574956245978	
DPYS	-0.2656140616045022	-0.7089438398182999	-0.8024316061657011
DPYSL2		0.2808881223209987	0.0876090615282977
DPYSL3	-0.0927597156023978	-0.2554361516343988	
DPYSL4	-0.0226493674036753	0.2293053932266993	0.0085235909200107
DPYSL5	0.192707350118301	0.1870270218336998	0.0565287252135
DR1	0.390573049435698	0.1920050919679994	0.3511212330364976
DRAM2	0.0096123087021985	-0.0410703959056602	0.041382170094998
DRAP1	0.4152512302567003		0.3750895643530008
DRG1	0.113232518992202	0.0723542742742005	0.2965760317333021
DRG2	0.3181345254131998	0.2206952883024975	0.1046775743308003
DROSHA		-0.0410703959056602	0.347437038390499
DSC1	-1.1891133811224002	-1.6010191476527034	
DSC2	0.1415490546087029	0.6492541269798018	0.1046183532194006
DSC3	-0.4902257677719995	-0.3886591642084979	0.0085235909200107
DSCC1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DSE	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DSG2	-0.338730251945197	0.7520024658328027	
DSN1	0.3172420836275015	0.2642896295971013	0.3026342972252998
DSP	-0.1003894126595987	-0.1449212706886981	-0.4199280700398979
DST	-0.277594015582899	-0.3922896443048991	-0.1108484336946987
DSTN	0.1321286865087998	0.2538814063314981	
DSTYK	0.1782589806319023	-0.0174052378760975	0.2209661134940006
DTD1	0.4575382818331981	-0.1175016777364028	-0.2213478094964003
DTD2	-0.0946939671232022	-0.0410703959056602	0.0085235909200107
DTL	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DTNA	-0.639507864718599	0.7115690740358999	0.0364952899147005
DTNB	-0.3720148999477999		0.4705833252286853
DTNBP1	0.4692060040198988		0.2167369778383979
DTWD1	-0.0226493674036753	-0.0098706931769996	0.0085235909200107
DTWD2	0.4686695222000026	-0.0454708142655988	
DTX2		-0.0410703959056602	0.0085235909200107
DTX3	-0.5292537443855991	-0.0624651905304993	-0.0144246834145
DTX3L	0.2641029841511972	0.4876217601274994	0.2287492690457994
DTYMK	0.1266389328040987	-0.0201890168356016	0.4467842241194013
DUS1L	0.197431796554401	0.1298667298711997	-0.0479580904260004
DUS2	-0.1980642546607	-0.2335882449694005	
DUS3L	0.1070562617709995	0.1261412316777992	0.119249112919899
DUSP1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DUSP11	0.2626443638249007	-0.1394593383340989	0.0611943223835033
DUSP12		0.2565734078034012	
DUSP14	-0.0226493674036753	-0.1170887397626997	0.4559026459956002
DUSP16	-0.1231664045172032	-0.0410703959056602	0.0085235909200107
DUSP19	0.3965640916519995	-0.1890787393273001	0.4763195688128014
DUSP22	-0.0730893877997011	0.310672803702797	-0.1963908069460025
DUSP23	0.5697299060026992	-0.104279545785399	0.1282933564925023
DUSP27	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DUSP3	0.3729595261220026	0.3177463769845019	0.1002204201692009
DUSP9	-1.0327493016974998	-1.3181070041354026	-0.8269126954234025
DUT	-0.5068393630524994	-1.0011961110705982	-0.1004293869563994
DVL1	-0.0803659128341003	0.2875765688559006	-0.2457929559562011
DVL2	-0.0854710237544012	0.0025382633343014	0.1719842914679006
DVL3	-0.1387314126529019	-0.0234982372555023	0.2382876786286978
DXO	-0.0226493674036753	-0.7366989496440013	0.0085235909200107
DYM	-0.0034241746150023	-0.0020247713183998	
DYNC1H1	-0.0514707029143011		0.225026269889998
DYNC1I1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
DYNC1I2	0.2713753426649002	0.6757287671619352	0.5774789096248178
DYNC1LI1	-0.0663359720036993	-0.2871553865086014	-0.0326646489263993
DYNC1LI2	0.0683551879467003		
DYNC2H1	-0.0134741760223988	0.1977925040714013	-0.2004747769937012
DYNC2LI1	1.0547841108586704	0.2301976726852003	-0.0883306722305974
DYNLL1	0.3093589351930993	0.3486620193281986	0.2588458340477012
DYNLL2	-0.1684248383870006	-0.3079562501802009	-0.3585193073073007
DYNLRB1	0.0196955579725005	-0.0501261085424999	0.111199331908903
DYNLT1	0.1576114087145973	0.2422742432198	0.2319469260867989
DYNLT3	-0.2281150226517993		0.0710001307982003
DYRK1A	0.0939831554527011	-0.010647374653299	0.2650778610261
DYRK1B	-0.0226493674036753	0.2489726941859977	-0.0238959958149003
DYSF	0.1980129718374002	-0.120061266295	-0.0428555517354993
DZIP3	-0.0459099913406007	-0.0838241332393004	0.0085235909200107
E2F3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
E2F4	0.0164464578281027	0.2517491715102018	-0.0489313780953999
E2F5	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
E4F1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EAF1	-0.0328484313058013	-0.0410703959056602	0.0373113992461
EAF2	-0.0226493674036753	-0.0410703959056602	-1.0307090244729018
EAPP	-0.0199980033315973	-0.0644792429011005	-0.2241281805467991
EARS2	-0.399493520085901	-1.0264071671047006	-0.6082200046639024
EBAG9	-0.0132028451570001	0.1361053551152977	0.0534338437395974
EBF1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EBF2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EBI3		-0.0410703959056602	0.0085235909200107
EBNA1BP2	0.6140546862973011	0.6197620730369985	0.5801207082389013
EBP			0.0085235909200107
ECD		0.233216232234902	
ECE1	-0.1779325119370973	0.1141259386643014	0.4788730259830026
ECH1	-0.1179458640782016	-0.8568834503932017	-0.4276655801086023
ECHDC1	0.2622920302697977	-0.0984337427058008	-0.3038000696579033
ECHDC2		-0.7981253582090027	-0.6528407754925
ECHDC3	-0.175101727099701	-1.134293341812899	-0.8665648210358013
ECHS1	-0.6767269777897981	-1.8514588047582985	-0.8575075490024986
ECI1	-0.3371242695967993	-1.2693796107245987	-0.6242485106512986
ECI2	-0.8209461830128006	-1.098373452440299	-0.7108671806015003
ECM1	-0.6724554753097003		0.4799471127088992
ECM2	-0.3013476302416009	0.3450448522332969	-0.2319825799686015
ECPAS	0.2023336091007017		0.0005902425218024
ECSCR	0.7281662821307009	1.0634948602817005	0.0085235909200107
ECSIT	-0.4803773401415014	-0.4693045662696989	-0.4867148790360004
ECT2	-0.0226493674036753	-0.0410703959056602	0.1073069313238014
EDARADD	-0.0226493674036753		0.7181980098081021
EDC3	0.0869878872133007	0.1151924724865978	0.3672992664548999
EDC4	0.1744975608763005	0.1371466704094999	0.3392930137459977
EDEM1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EDEM2	-0.2981379888028002	-0.5095485239273999	0.6468242753138007
EDEM3		0.0921460453409004	0.214504011590499
EDF1	0.3918537859123994	0.1520565076071989	0.1333984328589003
EDIL3	-0.3684389373701968	0.3215243996354005	0.0085235909200107
EDNRB	-0.0226493674036753	0.2402809435049988	0.0085235909200107
EDRF1	-0.4534876371058019	-0.0410703959056602	0.1152001906239982
EEA1	0.1638329428148991	0.1277760241741	0.2459670286131014
EEF1A1	0.2780283815163002	0.1791579022522001	
EEF1A2	-0.4248022354904002		0.2811510079756978
EEF1AKMT1	0.3652211575959966		0.2806511610859984
EEF1AKMT2	-0.0226493674036753	-0.0410703959056602	0.4636519748976013
EEF1AKMT4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EEF1B2		-0.0147926002809981	0.3467790680873008
EEF1D	-0.0576324593381016	1.1785620537074013	
EEF1E1	0.184418741977499	0.0715870716508995	0.1511970606910999
EEF1G	0.1862898906266004	-0.1488303800532016	0.3662662875740992
EEF2	0.2136569077612015	0.1345841343705025	0.3741864744632011
EEF2K	0.2990743590784995	0.304199433488602	0.429723656725102
EEFSEC	0.2855915020997984	-0.0309455879242008	0.0499694501771976
EEPD1	-0.3336021650261002	-0.1348357679680987	0.507839330836699
EFCAB14		0.1412968412296998	0.2698566961334982
EFCAB7	0.1327737959260986	0.3296236691890009	0.2190387197866989
EFEMP1		-0.0489983984642989	
EFEMP2	-0.6363263399158009	-0.7970855682574012	-0.1269564281005024
EFHD1	-0.0752289211295007	-0.5249857092518013	-0.6610422766338999
EFHD2	0.7490039724495007	0.2369230971908997	0.3793097537174006
EFL1		0.1248931245819022	0.3615870547809017
EFNA1	-0.3005062241859982	0.3966791011743993	-0.3767267490440993
EFNA5	-0.027912245720298	-0.6813183062826978	-0.4030381813212997
EFNB1	-0.2901746938442998	-0.2025017659398003	
EFNB2		0.5265579540083004	-0.3552490067866004
EFR3A	-0.3492153887690002	-0.3203508831972996	-0.2158091358330977
EFS	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EFTUD2	0.2272236769174006	0.1685260800551019	0.2375545894069013
EGF	-0.2811634837956021	-0.0410703959056602	0.0798883934210011
EGFL7	0.1196238611261968		
EGFR	0.2549992329879984	0.5265605123851991	0.2685400147653994
EGLN1	0.5526378810438999	0.3498237776971002	
EGR1	-0.0226493674036753	0.1928786529856979	
EHBP1	0.0125413955649983	0.1559826351315009	0.0736274315755984
EHBP1L1	0.2995368067702025	0.2894295932368997	0.2715544032551023
EHD2		0.4470311889362967	-0.1272050124851027
EHD3	-0.6913523935399014	-0.525320785856703	-0.5199713504376007
EHD4	-0.0880860526054015	0.2295068975909977	-0.1381916546641016
EHHADH	-0.4471036869530991	-0.8278637903007997	-0.8968126807385985
EHMT1	0.1358153462390987	0.1762473564780009	0.7928842048834996
EHMT2	0.0893443350816979	0.2023825869231999	0.2161835644050995
EI24	-0.0660426225057015	0.2460144815484995	0.4969439385892968
EID2	-0.0226493674036753	-0.0410703959056602	-0.1065306161965971
EIF1	0.2610349685942985	0.2583285959354988	0.3537980271437
EIF1AD	0.3459721369032031		0.2024391787086017
EIF1AX		0.3618335141086	0.2186898228414975
EIF1AY	-0.460920107602	-0.8178150792837009	-0.6082711740686015
EIF1B	-0.2517431259412994	-0.5996771173458023	-0.2059090028273011
EIF2A	0.1860776636705026	-0.1697943974933977	0.1679417982550005
EIF2AK1	-0.0226493674036753		0.0085235909200107
EIF2AK2		0.4158179983464017	0.1894607524069017
EIF2AK3		0.1956148202459005	0.0085235909200107
EIF2AK4	0.0203940696932995	-0.184168859406899	0.1152320868675004
EIF2B1	0.4646959768945997	0.2305053614079	0.3716720561338
EIF2B2	0.2904005788569996	0.1010948535888972	0.0951533157737998
EIF2B3	0.3400409660488002	-0.0252378154483992	0.1393001114084988
EIF2B4	0.94405082644747		0.219703115091999
EIF2B5	0.3180660776657014	0.1319391589173015	
EIF2D	0.0911807299974007	0.1248815198084009	0.3365743159659011
EIF2S1	0.2214441503939994		
EIF2S2	0.3328281067081988	0.0040264620430007	
EIF2S3	0.3066132103112018	0.0018142190464019	0.283467853096699
EIF3A	0.2587401064919987		
EIF3B		0.1295176322118011	0.3258697939415996
EIF3C	0.2519787931194023	0.1522109418134007	0.2903727470472006
EIF3D	0.2191363629685021	0.1693449588899014	0.2326509600918029
EIF3E	0.2795119033178999	0.1130323690307016	
EIF3F	0.1541508923526997	-0.0002770025959008	0.2358605683529973
EIF3G		0.2593498235614007	0.2969732033500029
EIF3H		0.1509997321408996	0.2008413862009987
EIF3I	0.2393872378258983	0.1531550262224996	0.2691758323694984
EIF3J		0.1388145396738985	0.3776020200521976
EIF3K	0.1635170099922014	0.0216757969973997	0.1942902500083007
EIF3L	0.298909898129601	0.1152683474901011	0.2282546960276014
EIF3M	0.3586917844727005	0.1281771851798971	0.2991036116539973
EIF4A1	0.3857699133967998	0.2793484146349989	
EIF4A2	-0.2449778233599993	-0.065750812655299	0.0224250517827008
EIF4A3	0.271171204844201	0.0647028524601011	0.2562993666348028
EIF4B		-0.1422779776164021	0.2719097883740993
EIF4E	-0.1631788446536007	0.5464150354964926	
EIF4E2	0.1795793812256008	0.2384461796593981	0.2209019125299
EIF4E3	0.7086069182888012		
EIF4EBP1			0.3634772600135995
EIF4EBP2	0.2494008494082002	0.0141507214942003	-0.1805128480293021
EIF4EBP3	0.1850041298058008	0.1161905470927031	-0.4686622499605981
EIF4ENIF1	0.1192299957263002	0.2357904800062016	
EIF4G1	-0.5492676646165009	-0.0410703959056602	-0.0784351130490002
EIF4G2		0.8487589809200654	0.4056779623593022
EIF4H	0.2669610428366979	0.0099128289228004	0.4046704803945999
EIF5	0.1840686456680024	-0.2305984458973995	0.1011652742080997
EIF5A	0.2719938154459988		0.1156019653748999
EIF5A2		-0.2465148989180008	0.0304530899943991
EIF5B	0.3071643071695006	0.0832408551520024	0.3358658366663007
EIF6	0.4847779600487988	0.1825765686526991	0.2179978230829995
EIPR1	0.2088471439461016	-0.0685435827669991	0.0843215126905007
ELAC1	0.0721848972410015	-0.0871320871617981	0.1024028106118991
ELAC2	0.0901898729213002	-0.1106378294395006	-0.0219632814292012
ELANE	-0.3603684730588981	0.5791833717581021	-0.2748144134332974
ELAVL1	0.1451110681509001	0.018441701285699	0.1616485413707983
ELAVL2	-0.0226493674036753	-0.0410703959056602	
ELF1	0.2542100648638979	0.1767385513816997	0.1027147204648991
ELF2	0.2517040869376998	0.2675135391124002	0.0416377708443996
ELF3		-0.0410703959056602	0.0085235909200107
ELF4	0.7095655129329009	-0.0410703959056602	0.0085235909200107
ELFN1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
ELK1	0.192199755980301	-0.0410703959056602	0.0085235909200107
ELK3		-0.0410703959056602	
ELL	0.1345863549070997		0.4394458144182991
ELL2		-0.0410703959056602	0.0085235909200107
ELMO1	0.6694309515454968	0.2305071123623002	0.1182436415765978
ELMO2	0.1053355915473019	0.000797195892801	0.2716659380355004
ELMO3	0.3576211993123017	0.4976736374209026	
ELMOD2	0.0363533518038997	0.4346956264818012	-0.0960330953327001
ELMSAN1	0.1169473904361985	0.0616204734875012	0.0666578066021016
ELN	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
ELOA	0.1743724275918018	0.0258132655978009	0.1521554092011001
ELOA3D	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
ELOB	0.3366814634451991	0.0894244031873015	0.2403710159372992
ELOC	0.2095981073524981	0.0259944522377998	0.2457509140214994
ELOF1			0.1364830947723022
ELOVL1	0.1853106981827999	0.6624033963372007	0.4755861474274993
ELOVL4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
ELOVL5	-0.0226493674036753	-0.0210699362202966	0.4258603065985014
ELOVL7	0.4257868938827016	0.3417500953540013	-0.3446028561644993
ELP1	0.2787498870511982	0.0138040830722977	0.0321663011997976
ELP2	0.3585195818519011	0.2636726477729994	0.1645354016253009
ELP3	0.2050930437041991	-0.0486093942132014	0.0381111845002983
ELP4	0.1837972848729982	0.0490782660431	0.1964158384802984
ELP5	0.0590565667451983	0.0291582418156969	0.1696461483196998
ELP6	0.0570333904009992	0.1704486360961005	0.139967128142601
EMB	-0.0226493674036753	-0.0410703959056602	0.2428632755891016
EMC1	-0.1676191782577981		0.4531590767471022
EMC10		-0.1564804182242981	0.286568178881403
EMC2	-0.1731335264531033	-0.2577688658111015	0.0909234131166982
EMC3		-0.1426895425987027	0.2200363499625979
EMC4	-0.2901964918665989	-0.0985699708618988	0.2563165198261999
EMC6		-0.0410703959056602	0.0085235909200107
EMC7	-0.2647406951438	-0.1363858697025008	0.3722625779196989
EMC8	-0.2063561049632979	-0.0924635004361	0.253431239572901
EMC9	0.0699558792146994	-0.0249547365525977	0.0717519137519992
EMCN	-0.6807565033446004	0.4576871874904994	-1.0723507603468008
EMD	-0.0871356408508	-0.133943587817697	-0.0743678128357992
EME1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EMG1	0.1954087149622019		0.4492240596219013
EMILIN1	-0.760525618739301	-1.0505923382253997	-0.1638249722744014
EMILIN2	0.3455386336549998		0.3355505968266996
EML1	0.2117895156405004	0.1531212753831994	-0.2518803187213976
EML2	1.0072981238898664	0.7111049469216613	-0.1905676509911024
EML3	0.2619308850642988	0.0823084662873015	0.2139751296334999
EML4	0.3697934273236996	0.2325543166728003	-0.0705451559857017
EMP3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EMSY	0.1839653028960981		0.2507772730099979
EMX1		-0.0410703959056602	0.0085235909200107
ENAH	-0.0226493674036753	-0.0964487738746981	0.0085235909200107
ENDOD1	-0.1534539245898009		-0.1235721132321998
ENDOG	-0.2434303244688997	-0.2388352048930002	-0.0946061849675992
ENDOV	-0.0226493674036753	-0.0410703959056602	0.1994676626672991
ENG	0.2641592099435996	0.3088577391911009	0.0300272550871979
ENGASE	0.0458979861844	0.1126167276329006	0.0326998652721997
ENKD1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
ENO1	0.6633496769152032	0.2416360617611027	0.4302434562327022
ENO2	0.0145322343988993	-0.0106369591823991	0.8155198431619013
ENO3	-0.9780898396527996	-1.0892150347969007	-0.3089906535096993
ENOPH1	0.3975284184184993	0.1521122134855019	-0.0798873393272004
ENOSF1	-0.3606907382863014	-0.4770779388516999	-0.6528272500816
ENPEP	-0.926171802831398	-0.8800133658537987	-0.0824918468021991
ENPP1	-1.0302985517731995		-0.5427794013811997
ENPP2	0.3786974016768987	-0.0410703959056602	0.0085235909200107
ENPP3	0.0401806528247021	0.8635662267646999	0.7806439164090015
ENPP4	0.3890193533719994	0.2569210523408002	-0.2780368944661013
ENPP5	-0.506690702152202	-0.3383004133184003	-0.5223141327444017
ENPP6	-1.5116811754738997	-2.3529707069188994	-0.8504745628452
ENPP7	0.2621706836722986	0.5338947579387998	0.1776386589959991
ENSA			0.2150625144410014
ENTPD1	0.4996784847316001	0.1414713414452998	0.0543648911055996
ENTPD2	-0.7153654377900018	-0.4984940286995005	
ENTPD4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
ENTPD5	-0.8481384714175988	-0.6331373165623972	-0.8397430022314971
ENTR1	-0.3086213627195029	0.2281525812638989	
ENY2	0.4168652024551988	0.0751538558488995	
EOGT	0.4541479611283031	0.2211574852985016	0.354436007676
EOMES	0.0492482613810025	-0.0410703959056602	0.0085235909200107
EP300	0.2530450883990979	0.202307680242999	0.1863044056319972
EP400	0.1814882034598	0.2156039512510013	0.1194285387409017
EPAS1	0.6935475763594993	-0.0410703959056602	0.0085235909200107
EPB41	0.0518077875632983		0.998608032124903
EPB41L1	0.5750489018233568	1.3035918347336015	0.96176461047633
EPB41L2	0.7530738889314683	0.8958502423251019	1.1059196609902149
EPB41L3	0.2783049766631207	0.9145272392247624	0.176412075847959
EPB41L4A	0.2564651090451982	0.4321534602793981	-0.010190635654002
EPB41L4B	-0.8946453659408995	-2.271792579057798	-0.6107453456602984
EPB41L5	0.078629536277332	0.7127306851183264	0.2232540723793589
EPC2	-0.0846003507997998		0.2347767265998009
EPCAM			-0.9799485016533004
EPDR1	-0.3744209221048997	-0.5924968261989001	0.1375333845380985
EPG5		-0.0567559385084983	0.2932215522150017
EPHA1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EPHA2	-0.0226493674036753	0.653316764169201	
EPHA4	-0.0226493674036753	0.231571004737301	0.0085235909200107
EPHA7	0.1772705163100988	-0.2369009626583995	0.5560050224790984
EPHB2	-0.2843707572572001	-0.0410703959056602	-0.2805106080049029
EPHB3	0.5677880732839	-1.0145408064028023	-0.5278987185185003
EPHB4	-0.189569745572502	-0.3206807758663003	-0.0190584964780989
EPHB6	0.6103725704823013	0.9373418830622988	0.7063918776464994
EPHX1	-0.8263461032556982	-0.6769234424924981	0.3488934386514018
EPHX2	-0.4579344007604007	-0.4282555201835017	-0.7611858078189009
EPM2A	-0.0643435610571004	-0.0578402238213016	-0.2032074798483022
EPM2AIP1	-0.3137042064096995	-0.1763851604563022	-0.2523641615815002
EPN1	0.1098318504439994		0.024876927674299
EPN2	-0.0163579395304012	0.3668004124679989	-0.1009629602746002
EPN3	-0.0226493674036753	-0.0410703959056602	-0.8073965782286976
EPOP	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EPPK1		0.1331570653469995	-0.6398751438802998
EPRS	0.2135766990447009	-0.0307267492353986	0.3992028645196015
EPS15	0.1087908378962971	0.0999420785758999	0.1893772759311006
EPS15L1	-0.0755513672137979	-0.1890706837414981	0.2741689485646005
EPS8	0.0937369806847989	0.2329662105879996	-0.2450585447517
EPS8L1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
EPS8L2	0.0392201852298014	-0.0367719057047999	-0.4826136273964004
EPS8L3	-0.6029855277069984	-0.0410703959056602	-0.1652379676502988
