genes	B.cells	T4.cells	T8.cells	DC	Basophil	Eosinophil	Neutrophil	MO	NK
BAZ1B	0.6654411958776746	0.3843268064487997	0.5187204313823932	0.10512905932251176	0.07411680494134212	0.125495489184796	0.05319272149554069	0.1517388335079595	0.36885449505509704
BAZ2A	1.471836914428847	0.3883980836950129	0.35471913161420615	0.589374759336021	0.21599695306781275	0.27426184487687316	1.0820042349814754	1.6564417771439452	0.446547063935492
BAZ2B	0.6806798488938516	0.35238480806211403	1.0253843447643047	0.7156903714151063	0.6582821139751563	0.03481848856587034	1.282003540453904	0.9993254018476391	1.4197169355396018
BBC3	0.16534452896241567	1.0192097898379018	0.7477174855702927	0.3086445705829413	1.1088338193207212	0.20327026921294647	0.08343446463594145	0.5556062711155813	0.9309308220489145
BBX	0.9568856926742364	0.43357309058712434	0.4155705810998662	0.15311709607482735	0.24687676116888274	0.20909394301687304	0.7927783588203681	0.23122397005024625	0.2852647505158276
BCAP29	0.862489295503343	0.22699834885021464	0.33707699492577825	0.4355309370016173	0.46440420101503443	0.3728852588929764	0.775602540474365	0.6087621203580349	0.31092512441944203
BCAP31	2.1475137470136354	0.7493673060006194	0.6935688946871665	0.5334540297467367	0.2722002011358073	0.47288301986590864	0.24787222909664153	0.46854864511858296	0.31550878348872075
BCAR3	0.795356291254454	1.3185082279700147	1.3987418740656894	0.3660642443161636	0.5653930455752317	1.0346446312184086	0.04603335077788295	1.5233418166776687	0.18772646906247417
BCAS1	1.0060348666789727	0.6795989460209537	2.935542899232496	1.5508427961023277	0.43695912314793434	0.6523227573326269	0.30688656067151654	1.1763874675326753	0.49754822621575134
BCAS2	0.6915439055987656	0.5392502625829547	0.4280381566263391	0.2195603939017748	0.22540973530863168	0.17218662561972592	0.07517503565204164	0.40477208951795995	0.4750142763363339
BCAS3	0.5025131297673576	0.49436070742467947	0.5087305621121857	0.23925159179915478	0.16922974197994833	0.4640040688631662	0.32525525984294357	0.21764410781311655	0.5785891136682451
BCAS4	1.0137262237194344	0.8622071081576868	0.9254565539653313	0.6796201092338567	0.10596841202335928	0.16442135061823546	0.09126280315744832	1.3459557564525715	0.5908607638203149
BCAT1	0.5719719057034846	0.4927585540874848	0.3971902159518303	0.4532187712175427	0.18013627932460557	0.44091485018683074	0.9332927554891087	0.9387358057142571	0.29248073413797193
BCAT2	0.5375236739310977	0.180353951999677	0.22456626573972072	0.2701658102947396	0.043097554995691616	0.2233090314663045	0.09119607849906362	0.1423878550360678	0.1699526064694181
BCCIP	0.8305480001628223	0.6414144575749314	0.8157748616611243	0.4330956627420471	0.18252493153147406	0.04791743614437143	0.08184382459179167	0.8150071351250685	0.9717783059624436
BCHE	0.4251130147388459	4.017584597138351	2.896782441381185	0.5997755852443484	0.1939500981305412	0.6107817071071592	0.32845847191949984	0.8020559310008052	0.30912450333232777
BCKDHA	0.578467047893366	0.17454217051732263	0.3004499902352532	0.3752601934857986	0.06086440168586526	0.0770252943955194	0.3102004286833419	0.15866629998431628	0.27286581284235806
BCKDHB	0.5621119714103789	0.29849528490564303	0.35033196161065344	0.4292060786507579	0.07052759525145551	0.029709307973383732	0.03683019345366617	0.10661889885344748	0.33066621247213673
BCKDK	0.49717701584771173	0.3452290721317842	0.37136958072353277	0.41517211287697386	0.06607017266350312	0.4210765774240846	0.048520760347903154	0.5717790485996618	0.4151647772086761
BCL10	0.9578889250620248	0.29458063367383047	0.21122980475480072	0.3495110074818481	0.15885118871214607	0.3953296447743923	0.21178986300369354	0.24746798133225678	0.40883112844924496
BCL11A	1.8183791153425604	0.2652472493347094	0.17734575887128665	3.2775306771702155	0.13492537614204564	0.40776252079176967	0.04859482750974305	0.43330938416932113	0.21152645959289118
BCL11B	0.1800310688827693	0.224470754927315	0.20904350138129651	0.18405070462542758	0.13908852944785338	0.10174814044015765	0.1251867610075992	0.0432888345698019	0.37282384085763
BCL2	0.4829397185138337	0.3108591367589136	0.4106019453327118	0.12883397085396964	0.2118547211360031	0.01367389305347435	0.045785246061987486	0.2568370084969692	0.15677932669914826
BCL2A1	2.282220469004013	0.7375999930245033	0.46634745235332653	0.7074904785744782	0.29956655349208905	2.9054775805820676	0.23435709140165978	2.196096921282368	0.22501157338430225
BCL2L1	0.19203303469738048	0.5191424032391628	0.6699012673000133	0.2975304067579687	0.26324919356858806	0.07587496851092726	0.4769400411683664	1.4228096614569548	0.5795683525208631
BCL2L11	0.7328872590501632	0.6121132090051317	0.6802873471970653	0.6059668338052374	0.21633154279991754	0.35377952188589157	0.787584292046739	1.1178372783597121	0.3655219948235803
BCL2L12	0.39499100548201516	0.8866849754688876	1.2076508883899768	1.036164784154557	0.44280159454137896	0.42704006667471384	0.785268571480337	0.5442051017501202	1.1409664542849227
BCL2L13	0.5357906162646588	0.29007235160561173	0.4625559031601144	0.29089707241762575	0.14401059239321923	0.27668531205342123	0.41296392292074496	0.4433198940513008	0.3570380506648687
BCL2L14	1.166969032686805	1.1216930168471564	1.0144585535447739	0.6602160819549395	0.1551917405039439	0.4423615460672542	0.2446212212368076	0.24315084961089609	1.6193300763623002
BCL2L15	0.8347874801005352	0.909551332908875	0.6435845930870193	1.091515782599766	0.0806021327905698	0.6568454585765489	1.0985060308446302	0.4779592702558458	0.368320301600285
BCL3	0.9931226239767931	0.6414243762961891	0.6625451936481732	1.2400420178675582	1.1390957228750676	0.3895228883664666	0.9485667700858202	0.6521711713125394	0.6538035420376036
BCL6	0.583523782504797	0.20839985393235763	0.489499851650745	0.9119131243377017	0.28129222612918353	0.9701181007890904	0.0888394167366428	2.4011937466450903	0.257888444658556
BCL7A	1.064172298729077	0.4944882877697615	0.4973676196215683	0.8822854298351529	0.3794194005333299	0.4936488637453032	0.0460289973358779	0.1963556480796921	0.46601982052525076
BCL7B	0.7297879458411847	0.5506599296300988	0.5336020820794901	0.41780656202182115	0.07469589832258454	0.2846856385663045	0.6444770070962146	0.6553194306294686	0.5812419083928342
BCL7C	0.6332613226508628	0.42437994686682595	0.43362361465743143	0.392715519403818	0.7208596843775793	0.4517814289648476	0.7232957170574579	0.32704128782224423	0.3255591489656859
BCL9	0.6282189612207429	0.8143375782678408	0.8928432450709539	0.23144119355136777	0.04970027759667982	0.43124158440017135	0.07668700765088682	0.35392746730727576	0.963271092816382
BCL9L	0.20503001962850903	0.3637475061720031	0.25136918905652306	0.21378257788631888	0.1800246310808231	0.23274622944880127	0.7051733423382965	0.6632383751096662	0.3211658172265182
BCLAF1	0.37267756165554894	1.2545954398282286	0.7707115710559355	1.0920805861041998	0.24086759745506264	0.41467445703241923	0.07860425379706087	1.285708366335498	0.7385065056437488
BCLAF3	0.4342632270375114	2.6863208419075044	0.29150481116596005	0.2712207379669917	0.3346530509410015	0.19502163585783358	3.0144775156215857	0.7860397520129326	0.35649864377619345
BCOR	0.43139277341809046	0.5966983098102298	0.8211507546644451	0.5588412367139255	0.49631803719527434	0.7742810787469946	0.27549222168627985	0.5860108269523002	0.4597042979093888
BCR	0.3330963303405766	0.20922145457175434	0.24498281833037827	0.23726173917204144	0.1020678736797151	0.13026306794122258	0.0660486668017785	0.20624235419770126	0.41077484164145844
BCS1L	0.8289382301574101	0.3619761461911607	0.4788109450790766	0.19178182770838478	0.09621438323715652	0.09203776122746744	0.42789107796421366	0.3269072032124475	0.5762367428678653
BDH1	0.4967083816584381	0.42061951309901274	0.5739163818336193	0.16951752668105036	0.1491644349128908	0.1316092185480927	0.22598015808853847	0.4670620642118543	0.43302377353236127
BDH2	0.6616451800944885	0.2302882093026298	0.2589870522779178	0.25914419196721744	0.30881501352947394	0.018784102458967042	0.054839338382157626	0.3542509877581927	0.31191164271052535
BECN1	0.9749536532436539	0.29836548261585066	0.4120253338955997	0.6387750186113599	0.18522205971195416	0.2546658270098822	0.688970037570698	0.3790768852411947	0.48838775889795927
BEND3	0.2249799406082687	1.0841278302451784	0.9660498002112201	0.9500654047347308	0.20635767381508316	0.11780519334730204	0.212253331091367	0.7881632661447601	0.5892454683558856
BEND5	3.15604914924762	0.3568896212734026	0.43601942640894703	0.26057141393255995	2.138979877489498	2.5562693024918604	2.9795811177740257	0.44117701814184457	0.7462910068096937
BET1	0.6054772090745003	0.8309101693488857	0.5317803038240811	0.5856667362662329	0.14268889988806055	0.20563408941398134	0.16019390674485792	0.8889232851036327	0.595591752263485
BET1L	0.8246296834928818	0.7407094231465148	0.5476976468565306	0.7501657869825957	0.13225598942682165	0.13018811321434595	0.08931934562724815	0.6931190019747354	0.6218938142563581
BGN	1.2196840293392084	0.9011675341258261	0.6632762231990051	0.3208174385227093	0.39236595742951685	3.3505957186258986	1.1419760897551352	0.5779759398536511	0.38212159956308656
BHLHA15	3.1237001480118316	1.2582030729562368	0.7115696093724533	0.4409750232733236	0.9587180829814435	0.3910947342046652	0.2394165583388308	0.27499298417361207	1.1517841738686905
BHLHE40	0.5331535907890842	0.508033075753727	0.790486571393428	1.2341072619628501	1.8844979485412954	0.6297209061642778	0.2717687524818634	1.8667077064485422	0.48536946517531127
BICD1	0.9866283269078759	1.3074554757481727	0.6993731617767827	1.3376745545310285	0.4116385489619639	1.4621918207503994	0.08566354095575555	2.259587437806123	1.3547857148723308
BICD2	0.4393798134830509	0.22801860875757485	0.22523875729011122	0.31541555622757533	0.25814559998768216	0.5323838306266436	0.39113107656072044	0.48129021003785627	0.16945403046329896
BICDL2	0.33525435158499617	0.9985150718407304	0.9784693629998309	1.1141163242640801	1.1790428161936568	1.5857828652226735	0.3723168413387244	0.6154726701836859	1.4893680237787787
BICRA	0.6049589950841366	0.4562656645789755	0.2748503925325598	0.34749784545717777	0.21812977176711576	0.4105727307415492	0.1017455095820264	0.37273105363390063	0.34492333254395996
BICRAL	0.42104689983422156	0.32043345380852506	0.26737025498729383	0.29324423803339966	0.4161485593393432	0.4552357638693273	0.3450279176436997	0.5693508863101903	0.2635510972992827
BID	0.17565068517106483	0.17617635467152937	0.1886714404572789	0.18212660402990782	0.2829526309736415	0.4951874261163819	0.6872957855325588	0.893828721365831	0.2533715490659336
BIN1	0.5906485425739986	0.11987237934294472	0.11260071697831192	0.1473535035661145	0.21258604060617123	0.14860595920098948	0.0463443263096012	0.12787564599612375	0.13904865356973106
BIN2	0.1776803293517566	0.28442726055708023	0.46132578835265986	0.10125534422354134	0.9034228066423183	0.4502968016552868	0.3299210480081309	0.2750890653225337	1.1522099379139554
BIN3	1.0440976392286003	0.7925798540996417	0.3829691507926734	0.8091316139330947	0.1566307214158532	0.3771179804624956	0.5983676846409945	2.4437538221736927	1.3174693572972285
BIRC2	0.4716016978244314	0.8683319279185143	0.760771608182099	0.6936284099492472	0.5255760219877937	0.9029909051488085	1.4324742627497034	0.5206561753261232	1.0846297792297517
BIRC3	0.4035710903880185	0.5978335190443129	0.7051489744945473	0.7889360520034653	0.45793265278574957	0.6986151394454974	0.786002330526948	0.7351575789080854	0.7636964425254897
BIRC5	1.7461021205192742	1.0177508673244622	0.44515661087457964	1.1001192839160414	0.7181113960077423	0.6082394265479913	1.3298028935291322	1.3335448394102776	0.33288550373956693
BIRC6	0.38249018569913806	0.39010884285124486	0.37261526338076684	0.19198252167552163	0.1406632497579175	0.5701598296197324	0.10005482266224196	0.33851801294149797	0.2073083559894753
bK150C2.9	0.6457123898837013	0.48950027142319563	0.5134238692952663	0.544773994522489	0.41205458365368924	0.11114128990048792	0.09664954596354673	0.22365036198402857	0.7078499701960722
BLK	3.3453029406792196	0.24854649257126857	0.3693324748839595	1.5092255428640318	0.47708741854220016	0.2730305289108503	0.09536787659976759	0.4112928985620459	0.2938186540526786
BLM	0.14443975405893023	0.5552820863156612	0.3994319995734342	0.21994664521369095	0.17211536347121695	0.1348157253767392	0.36871642624502565	0.20334832481950907	0.3203768754900066
BLMH	0.3695497715493301	0.47049505879430203	0.5499976492845963	0.39460509239822017	0.17471736918516922	0.23598245347122274	0.10543327674878959	0.4025008747382385	0.25730741291178555
BLNK	1.7708447029606567	0.26114143159955233	0.19032981531375556	2.5825645503092796	0.08997641388028567	0.2384768162449833	0.16031816332128954	0.17256794991563235	0.25663939116651174
BLOC1S1	0.6660483741205997	0.2757814049722523	0.364590564987194	0.1938289874852106	0.14282841973023178	0.2944885953159954	0.1884522653561636	0.2849218409241182	0.23554434223488638
BLOC1S2	1.281225588632315	0.5738103608301286	0.3294170081569284	0.23595387655521113	0.24955783280137872	0.26323564063321675	0.7759078854854927	0.5681651720621166	0.5069188850807542
BLOC1S3	1.0605231910141706	0.2841076331094965	0.339108242766079	0.27935720368948724	0.4362962731946428	3.168591677053475	1.4993148599582098	1.7987250669976673	0.2315482381767702
BLOC1S4	0.9626565354924475	0.34357429563741454	0.27113448132272266	0.3556834336709366	0.2626277901204271	0.22048551395348479	0.2132657305790393	0.3039768221787477	0.5828156726212639
BLOC1S5	1.241255045024184	0.6693424239225676	0.4294724428190354	0.3427286487211216	0.0976360033758626	0.3714192494215201	0.22174317752453285	0.5462581917853108	0.3055979276756658
BLOC1S5-TXNDC5	1.241255045024184	0.6693424239225676	0.4294724428190354	0.3427286487211216	0.0976360033758626	0.3714192494215201	0.22174317752453285	0.5462581917853108	0.3055979276756658
BLOC1S6	0.5707373241787772	0.38691673440204155	0.4323354921659558	0.16505077574265023	0.18440742454924827	0.27215390754932167	0.05808453336056684	0.4305545282198728	0.30537697453733426
BLVRA	0.15370126097142925	0.38316948516742677	0.33762133004169353	0.3459092135279598	0.29397136726722434	0.2520046596157445	0.22520872813912576	0.7975090089363451	0.2576092764052401
BLVRB	0.29007703046034616	0.22110744812053956	0.1574866760234305	1.1444377134392663	0.36355305832422236	0.4058740847370835	0.19685393509776025	1.5561971997617758	0.16702400178373672
BMF	3.0171636209199515	0.3561193770857124	0.8572569793392134	2.0701303127341824	0.25898231445576947	0.24374072472986752	0.3257596188662224	1.4101687919422756	0.3391960431189871
BMP2K	0.2671217419461272	0.4915160373922607	0.41096627437405847	0.3462101940489383	0.24277764003713137	0.17237062763096853	1.0950089215099088	0.44970146119030585	0.2263722951490365
BMP8A	0.8565699575278592	0.5926901113336934	2.7884822735527455	0.3032120490003188	3.2796223561450404	0.3601207498292245	0.34317087211354896	1.5335476871426135	0.4005733066243633
BMP8B	0.8565699575278592	0.5926901113336934	2.7884822735527455	0.3032120490003188	3.2796223561450404	0.3601207498292245	0.34317087211354896	1.5335476871426135	0.4005733066243633
BMS1	0.4549552407337281	0.33803164736865116	0.41106417490424185	0.08000835852392538	0.12355259815184097	0.02565387226068965	0.07880592953249721	0.17935440792814364	0.29973660875089486
BMT2	0.45802823728464725	0.9517599763572815	0.7541695648221148	1.0830999218180706	0.47370443345685104	1.2464218313052682	1.0641293209593994	0.6036965858378937	1.1200040841724328
BMX	0.5559142563637046	1.9210434518617678	0.31063265772856435	1.205340456182918	1.191912748999678	0.22711910479427697	0.6723447907965563	0.38477164269462005	0.9638495352671719
BNIP1	0.44641199422667505	0.5453778268597711	0.7186722288519143	0.35900174979799926	0.8236865345498586	0.1260857236675268	1.0209036423190938	0.6660054949878218	0.4045329868465962
BNIP2	0.7103231159531344	0.4304796127116156	0.44449764109582646	0.6327792741300667	0.44766506413104107	0.16358840983775247	0.48813131399713494	0.9853139928360589	0.5715880403172545
BNIP3	2.2215674777529757	0.5855768572602447	0.8481927915279239	0.2341187607673504	0.752925776731692	4.086002171349806	1.7994859715477756	0.7087976537814762	0.7959092674235744
BNIP3L	1.0394445761273554	0.4370688995067443	0.38042329675684655	0.45227277416407397	0.485139590536722	0.7993499989841788	0.40256951165416227	0.6654634143719449	1.0255223420593265
BOD1	0.36022319252389007	1.2469798996146482	1.2304124822072726	0.6772365148182571	0.41750393536453717	0.16405081956119535	0.14201578549770086	0.667930667909908	0.7713092493210313
BOD1L1	2.1019358903370358	0.7446263053329525	0.8151392529454384	0.6043212817600406	0.6335836154532992	0.7246187879307829	0.7748736923926175	0.46114154887468783	1.999003425752376
BOK	0.9781087753492559	0.5676727008681707	1.176695965241119	0.5425998715380368	0.4069069157166048	2.353726236678892	1.5752187420561385	0.7294791930234481	2.349033493860882
BOLA1	0.45061987449414515	0.5674382388495717	0.2760680425429333	0.5629564625807365	0.2599061756246289	0.20265036306998613	0.12205080163632237	0.5622906743930257	0.2650609984292753
BOLA2	0.9526896081019948	1.399140368492984	0.9814507514599702	0.3778270413079035	0.37552912486933543	0.4633870546039958	0.30220284912842255	0.3730164493501182	2.3993641141068385
BOLA3	0.8995697025974252	0.7208985938343662	0.3886793449694141	0.6764657684421985	0.3573487433268174	0.8826020574768201	0.05204252433383547	0.36980868274043	0.608350295278354
BOP1	0.4669919927160997	0.2839041835166648	0.35213828323846624	0.19174868665279673	0.03229094308377572	0.15980406024489086	0.0794089109364589	0.3024904265223945	0.32578599999619345
BORCS5	0.8397502254365175	0.26908114767754604	0.32766110073768784	0.16692258948952401	0.15258950098053703	0.1556937396844905	0.42230618972394585	0.2812726061306554	0.2240686421048678
BORCS6	0.8638272765069072	0.31839348840330883	0.3121132187596667	0.15164667948946925	0.04045936594329538	0.39518580558189276	0.5900265363303555	0.4707008469837432	0.5177998577682044
BORCS7	0.46484895658557907	0.8074110122912137	0.7046949717917839	0.20636862635285055	0.30843976551480673	0.3485450207809306	0.404191700319166	0.7846089327991538	0.2388255714431651
BORCS8	0.5634730139035	0.4152881731520645	0.4491424168879036	0.34107150262091057	0.2964139427430044	0.1871859171191042	0.8432614959773778	0.34257341237957895	0.5356962506442179
BORCS8-MEF2B	0.34750460170954095	0.4705995747558594	0.457174650045765	0.4428534227836614	0.3748309155379584	0.43473936376731226	4.521390435714675	2.5834780188324267	1.0039398329545777
BPGM	1.3235418660746774	0.44818135173033347	0.4552304920047613	0.13284358675786456	0.38675002054187213	0.2267608650211067	0.16712631188543053	0.3214136262873248	0.6774227845852685
BPHL	0.6536323158419184	0.28217088292331916	0.2881109864280093	0.17702814327892719	0.5275210710137269	6.436568623739588	0.02127891183784942	0.9893529964734793	0.3661222792852062
BPI	0.22049682908811016	0.22262836395349533	0.23218760163163055	0.22993191402760005	0.11393635963561156	0.8458963920247203	0.5105656906939672	0.38242757600684635	0.2422646834391236
BPIFB1	1.0882962044745195	2.1924989198795295	0.7149769854914756	0.8242985493980267	0.3837188634078144	0.05322680897440033	0.4223766445975414	0.7664923077511677	0.27001077182696015
BPNT1	2.1300023379877038	0.5762566078279511	0.9250934473809631	0.8364289038756929	0.35678514846354337	0.8734448479836071	0.22759056473976558	0.21319339033915585	0.33294106042571614
BPNT2	0.5626113121036275	0.3326374597479332	0.38633787160455835	0.6820967401803175	0.11296648555198262	0.08149342952765536	0.12981843968256726	0.9394430842512896	1.0248343513905918
BPTF	0.9969916999430815	0.3904940459315297	0.49192999487586353	0.3041333040200477	0.20946557922818865	0.1148775655194647	0.5682732839631036	0.28622004350210856	0.30150153460405615
BRAF	0.6021362599592395	0.5939172895436959	0.846945545859621	0.6701314875302361	0.4969533123677526	1.1892347094483706	0.1522874172323836	0.30159532376670134	0.6646746504869192
BRAP	0.3748926098662484	0.6056166520538833	0.4046726426392794	0.316549982672473	0.38982948026641606	0.3435923814269686	1.0597109772679256	0.4713969446475934	0.3894270320494902
BRAT1	0.3436161044981875	0.4134239814467228	0.4090461130806135	0.3236534718519246	0.24857477461206323	0.45512996830774716	0.06018268910870852	0.3850580427279219	0.22070756885094342
BRCA1	0.6438812815847491	0.5764003928498234	0.6133128939058804	0.5971094084672591	1.5255781566089168	0.6842658932328545	0.4858344895850712	0.6110169752973301	1.0010871184511387
BRCC3	0.7143383109372721	0.6422665622005344	0.45675774136003894	0.11119888397470763	0.18321360278940724	0.33489145147112226	0.3630203890378355	0.15043070407045742	0.3398833866438119
BRD1	0.5275391612459129	0.4335456156035861	0.39252741510799194	0.23067626459636154	0.12129008547995346	0.3102781439399032	0.5382280264615819	0.25464309784415906	0.20113165765360677
BRD2	0.4600171601630134	0.19119355618981446	0.19589495568850399	0.05695715306122774	0.04646665149110622	0.12254309693145378	0.7786769323908959	0.17559360411644806	0.1906321667134845
BRD3	0.3614939825084232	0.1663550132203013	0.18882304296673663	0.15229606178793753	0.08999101623626081	0.236085213500889	0.14145964873932665	0.1929048412048772	0.3325022973880479
BRD4	0.8808690396117498	0.3409736406321509	0.4075555987493475	0.14298998816630568	0.1928401807493749	0.08007094425852222	0.0999217582223714	0.11207049956977609	0.2808239759838634
BRD7	0.47654243851293915	0.2551137925757154	0.26259471237668425	0.34093218759779753	0.10885311837452102	0.5475368477482876	0.9579159861898503	0.392839788165318	0.2891137472639445
BRD8	0.7559621568254836	0.5414994818378703	0.8105511269006611	0.2686081259570612	0.21626582679597484	0.2521687810712302	0.295540933066761	0.17528536240618509	0.29874303041751016
BRD9	0.5875019921302833	0.3347230268435814	0.24440765057137842	0.15996572339243478	0.5384724025971979	0.1619427970049612	1.568328964923917	0.37158373929221655	0.4377663647610229
BRF1	0.7434450379296247	0.6435863908422392	0.5011577456153926	0.24645889374126703	0.13091769773743075	0.07391399341962789	0.05179932917347538	0.491779029279977	0.8764012307452139
BRI3	0.22370096418522956	0.4725984892718415	0.8108561813154496	1.065687379526023	0.2913965524963301	1.0356670952268994	0.34066536299062583	1.338160437375198	0.2909378094280766
BRI3BP	0.6519839786349669	0.2936248711944378	0.3222100445161504	0.517697163017368	0.35839709776918627	0.6107324258351748	0.7215101730557307	0.9230703933818615	0.4064314899220001
BRIP1	0.2366412553364257	1.0207247176015173	0.666985661662562	2.3542158962538275	0.2006232228978438	0.7098248086601041	0.3116195345617039	2.2284061235150068	0.397322226177614
BRIX1	0.5052593379794413	0.2763398366822169	0.49452521874943683	0.20283174624320402	0.17901659483320115	0.40193113445119233	0.12792931271512023	0.27096617561162284	0.47723727631544693
BRK1	0.9021946182858046	0.7706602857920257	0.3791405638751144	0.825743278700007	0.2622799505740591	0.8875690521735139	0.8529547208493176	0.7924006343862205	0.5872705033847697
BRMS1	0.7341920663603334	0.8851252126011897	0.636395673770291	0.09312929489724317	0.08912230608380846	0.27069253995702375	0.04928474120772077	0.5500908548848426	0.5231419087302045
BRMS1L	0.6463755174171228	0.7179417993014853	0.4804503042790518	0.635419518293401	1.1384053699101166	0.08207690782586051	0.10074498570831722	0.3298511671529445	0.4677852089465953
BROX	0.13018761965854592	0.3266227498762302	0.21059968975963178	0.5211405443999173	0.26579950963912147	0.6272304503637443	0.2518990675801776	0.5614390258424266	0.39720827253583935
BRPF1	0.5237431781293848	0.42804127282717913	0.32497775308674187	0.21435184484919342	0.20042833486686387	0.23760548257441128	0.22173543724300238	0.28082583465887895	0.21776505689909706
BSDC1	0.8199685511455718	0.4706813993865394	0.28427854052007784	0.25291079398404964	0.7424601664711823	0.5056492229408676	0.3047186250272347	0.37190070567399885	0.35966996754669456
BSG	0.38425714240081943	0.4318932925777294	0.3201184541674076	0.48997057849860204	0.5354085668531221	0.30203251213160304	0.9919467286945235	0.9666750449154448	0.22871817818558687
BSPRY	0.2895953912422295	0.31400616866650094	1.0730246238733434	2.99781099272165	0.9079482003608205	2.6266658956892637	1.5345871049506732	0.7743406081673107	1.5895570553947527
BST1	0.1436782038277508	0.4245854529730902	0.33092203204784776	0.1801010720898582	0.40364459549058646	0.2087451468510988	0.8457187646329013	1.1639263055047946	0.14210598098632532
BST2	0.7235954474106827	0.4156526182975772	0.47596455312100094	0.46028055116418043	0.8622040530323838	0.6232098530675995	0.2946401167475891	0.378755913424722	0.4222778637582431
BTAF1	0.4043415470651641	0.37543610075351785	0.32642936442681214	0.6991549210072053	0.018565764508267947	0.06537071502837956	0.12177197523004972	0.6017186649883205	0.19476477208162887
BTBD1	0.4018528830246511	1.1884493875901694	1.4588438000432982	0.7121069344903467	1.8661283557669244	0.3595529192634295	0.21366678473615416	1.2004523848048172	0.5480533653034884
BTBD11	0.15161077864272643	0.44325183958779996	0.6676619629514866	0.34410165546604715	0.30058933310453634	0.43888528524724146	0.3150311828133269	0.5261364371233519	0.41772363335722706
BTBD9	0.741675273699317	0.8867501189612994	1.2174862338092831	0.47889947320865245	0.5229043656963858	0.7727731747720922	0.16918712043615516	1.5891171592464142	0.39048996335845876
BTD	0.2763984883613074	0.47208249109377876	0.40732310885145345	0.5206497774501375	0.17886430823878835	0.7055606240166531	0.7319004521016124	0.8612834066576959	0.36241355218913374
BTF3	0.2672371963905743	0.2422972365449515	0.19430257004807314	0.1363707393190042	0.11094184184491683	0.19276806859200427	0.08677179983982083	0.22146709951561683	0.23140446994000094
BTF3L4	0.4213618929243927	0.4082954651096376	0.5131164065880365	0.34089742958534125	0.11403750662824078	0.20416317873370937	0.13974449807613923	0.41038203449788585	0.4114973725099472
BTG1	0.6871101778264401	0.8143561837357215	0.8937219349272171	0.4575008856657782	0.7787539153813781	0.3244509488682424	0.14610764801051496	0.44509584350703524	0.8070585704742682
BTG2	0.6077758538197665	1.3051585142500373	0.4311561678564202	0.4563145535204137	0.09420137150874333	1.3353344656755537	2.992432431512317	0.295732499530958	0.6031231169770841
BTK	0.4413016588309545	0.1865157936601156	0.08135463520893114	0.09459002592376005	0.10962268114857528	0.19692967428733885	0.06565531520041898	0.15007937787544542	0.20630113014264653
BTLA	1.2509756412263058	0.6090409589470142	0.44207873552927207	0.48499403013305964	0.30062970983757187	0.4485392365902278	0.29045336525672344	0.4297382062755324	0.48948691829650537
BTN2A1	0.582859326951079	0.7969479228165202	0.32264684231091895	1.1112241576834145	0.5012851156458551	0.9337751719971764	0.39893909957817747	1.2800898803671945	0.5342092900822533
BTN3A1	0.884309196134216	0.4778278503350231	0.5887803989890882	0.19483607253852986	0.10558958183284631	0.10844777973993594	0.4858856665620024	0.6345738404585285	0.25352619224467116
BTN3A2	0.5734376195343936	0.4867514444722419	0.6189187975260577	0.24472323541507707	0.39965375569675315	1.3133188796878688	0.704108278050355	0.3407178641033161	0.5023555606344172
BTN3A3	0.43225934157084106	0.20789746713059482	0.18807802203764126	0.18454106868639153	0.0860720009487428	0.19631506328536716	0.1567394845330306	0.1215140570748233	0.15306098224120432
BUB1	0.6139049464885518	0.8104477281299485	1.067298304360672	1.5113797709489256	1.0968540688174806	0.6199436139389103	0.8530370960240135	1.1402522889840885	1.1765826030565856
BUB1B	0.9369528858775248	0.9546848014820769	0.5967062610817497	1.3271892683234656	0.4589038674883893	1.0073897910837408	0.8308313982922282	1.0082332638906752	1.0975617733539924
BUB3	0.6291099413365697	0.237349076707304	0.5031324359157309	0.18304472179945622	0.09937233665887384	0.509113754633536	0.00943017417247847	0.19473007928498895	0.42892630143806043
BUD13	0.6197996542086588	0.39137626559250543	0.6534374160470071	0.36632019135056443	0.2588019888997975	0.1875707987281145	0.4696258530473958	0.5379201469803323	0.2184948349428606
BUD23	0.1826844761427024	0.15896297058106001	0.226555490070998	0.12880131719165705	0.1667374317988988	0.011200632454508445	0.22172505742845172	0.30614421058706	0.1640090391956105
BUD31	0.8739292447435938	0.5174165401129213	0.9649675647988258	0.14344325429329755	0.19497767683706146	0.08537346036914222	0.5857731609228835	0.15812619263525005	0.761333414985688
BYSL	0.3762278987503104	0.2923387008290691	0.45771993397209193	0.26333224705416236	0.07594597897730154	0.032950642591784256	0.14023232479372894	0.21964547847911495	0.45254898090072754
BZW1	0.3744752879386471	0.4153784283532652	0.7692942457444364	0.198167981097455	0.14587232347807447	0.09680283601618808	1.0423897857117572	1.0552134598790859	0.3851704154966396
BZW2	0.5162106561174913	0.3237465996208086	0.2878761221996539	0.9666248985086855	0.37782374404144553	0.24501701716998409	0.06410051110798087	0.3064926463926902	0.44154514909617193
C10orf88	5.574753795941772	0.7189822348478673	0.9798947854842787	0.7451125040200569	0.6116871568743851	2.5608438425078868	0.44139783937135646	0.7947958367368737	0.34579715019768353
